0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
-31.554107 -118.537197 23.191180 -55.725489 8.028596 -17.258934 -48.743807 41.494669 -27.809650 -52.760946 25.431410 27.355647 -42.132809 48.363192 -27.293428 -48.832401 -1.046767 56.438655 63.156435 76.097556 8.513380 64.159763 -29.653526 -56.535279 54.775771 92.373914 65.708741 -29.512941 -13.074096 -93.990830 68.432413 3.883122 
15.926184 3.178803 24.511365 -41.305800 73.600385 -34.591530 -9.598039 -20.590832 -64.994369 15.269555 47.245522 18.527006 81.323912 137.067326 -21.338093 69.891507 -91.161499 -65.548590 33.977896 -63.964809 23.843798 57.534195 -2.009244 27.211681 -52.503004 -59.852152 -30.503626 -29.028471 1.512171 22.365856 22.430025 -73.272761 
46.352823 -12.818827 -24.508873 -31.772814 -16.645713 37.834480 -90.851167 7.833663 -32.775931 -34.708001 -8.353885 9.484621 31.977323 8.758589 8.417844 13.727102 -11.270505 43.101572 -54.021136 -1.007187 7.534019 57.679502 -21.093921 -0.215339 54.377189 69.009116 27.412564 23.931666 54.938811 -19.632250 -5.720276 -102.460247 
-38.202326 -62.711127 -54.613241 41.371966 6.283976 -78.492875 11.393859 57.742528 47.068577 -74.998735 51.077974 21.702527 57.642660 44.423743 10.637133 60.347989 -65.109339 -21.367826 -53.590648 24.228110 -21.550865 -17.422829 -83.115445 31.252056 45.389959 61.669459 -0.683938 -67.786923 29.869165 15.046520 83.054879 -35.450719 
-24.471284 7.228868 -17.144512 33.713869 -5.981577 -8.314303 26.518082 -17.191060 7.802565 64.686112 8.965503 42.260069 10.222981 -3.628191 -0.827141 29.893072 -14.111019 -57.504961 -6.401250 -26.161082 -17.208216 -8.859713 73.051480 -10.435244 28.201934 -24.435245 -48.524210 20.739288 -9.167769 -50.999022 -37.156373 -27.282766 
-23.109054 30.357883 -17.095712 23.384146 56.050262 -56.323562 40.950716 -8.123630 -39.261507 -40.219539 50.400427 20.159032 68.379486 24.051431 39.584882 -18.188741 -44.332332 -46.436862 38.804032 -27.453509 -9.694550 -8.849740 -11.713073 9.540633 38.700754 -65.463867 20.264158 -39.901589 -93.788631 12.452829 -16.211264 50.661089 
103.644015 74.145371 -10.298602 -15.490054 17.653282 -41.955759 -59.218892 21.864014 -48.045788 -49.598643 -26.986352 73.067320 -20.179236 43.642471 -1.322589 79.633507 3.156953 1.026254 11.641194 -54.493107 53.183638 -69.259105 -50.445543 -21.678861 29.256595 38.814614 21.012682 80.673479 -27.860470 61.941285 0.602193 -74.449394 
34.158207 -1.103788 -10.216988 11.543829 21.742258 -68.440337 -84.002263 -11.835416 19.244013 -39.855890 -10.685475 15.622377 -21.805960 3.762330 22.750009 -22.359417 -32.645935 -35.670178 54.303521 23.111588 -39.541644 -16.023783 44.474220 6.166546 -11.476955 57.375577 77.179240 -18.647262 29.774683 -0.378184 -26.990995 -28.947849 
-19.902486 10.330370 -2.515042 -12.310682 29.786004 -75.024067 10.230242 24.021102 20.685637 -41.557283 -75.077272 -25.376703 -71.840283 23.823871 -4.541423 44.157404 -14.856287 -27.263738 9.327650 18.710939 -40.385284 -56.025693 50.783859 -124.796014 34.594402 -57.261354 -36.065829 -4.859800 57.045858 0.579385 20.526807 17.753578 
-43.629424 78.773052 -38.317413 2.230300 -49.806207 -4.156080 36.418953 -15.581027 -3.070515 6.318897 -69.287321 -26.265784 6.840723 -36.898352 12.916041 -80.997386 57.537140 3.983546 -17.584066 -15.862394 42.913382 1.339446 78.710629 102.833331 34.294526 36.400211 -47.196890 -0.733295 -9.656926 -20.444869 62.640205 -39.159478 
-2.496680 38.688406 19.835321 -5.425006 -43.915727 -40.480523 21.998721 -12.707744 -10.619244 -148.822961 -21.546792 23.248225 -54.098509 0.650007 45.671727 43.122690 1.165535 -16.772749 -5.955503 34.820761 -22.543656 -38.127384 -15.401624 -0.551675 28.861394 7.325717 41.455244 43.423583 -30.923929 21.600216 -18.989359 -68.044624 
73.803159 -49.397024 15.414951 6.917062 -32.093228 7.419501 27.488992 41.559869 55.408463 31.574419 -42.194785 -79.838791 44.783541 -21.168659 -68.541936 -9.188598 -51.926670 5.734369 -27.735725 66.089106 -40.408332 113.878209 39.183401 -23.601256 -68.505521 22.310066 -30.549906 -1.023834 68.495083 -32.383387 63.640339 14.424485 
33.744746 35.881071 48.791407 29.706745 27.833173 -43.430143 9.489723 27.121276 62.223589 -20.228918 53.733059 18.599574 50.528052 52.853700 81.544771 -62.767453 -30.552515 61.367522 1.512177 -47.987178 86.589303 0.044930 47.853590 -60.992475 -30.383447 -52.093967 -6.286530 -48.502419 30.630212 26.009547 48.304467 21.974350 
-35.323466 2.890690 60.181036 11.425423 18.847228 19.315359 47.841387 27.945345 -67.091485 42.378227 47.455111 5.913685 36.936626 -44.283186 25.470416 55.482358 -3.927038 4.173829 -26.667972 -57.682430 -50.138653 -40.368509 40.471702 1.938451 47.107648 -3.691723 21.169107 -38.027931 46.551104 -42.956204 -26.062028 102.924419 
91.270802 -41.432998 1.090054 0.400928 -50.774148 15.740281 73.884077 -6.492904 49.348146 53.909672 -6.239238 -29.614130 6.263958 41.782427 -15.449503 10.644079 -31.274708 43.524759 -64.111125 -14.467878 -22.983982 13.258800 -112.836587 -53.963846 -6.315257 4.032093 14.728380 25.571497 -140.593269 10.471215 41.361768 114.562756 
36.189780 27.822531 18.031845 -51.658500 67.316391 5.798741 16.151301 63.729791 -19.726610 66.704266 -55.341992 -2.148777 -29.481685 6.540493 -3.014858 -10.751608 -29.992935 -13.712139 93.741059 29.571113 -17.232638 5.181353 36.511177 -2.400173 -63.260353 -32.345823 7.408190 22.842851 69.470379 -47.650116 -45.768793 -5.324768 
-48.254504 45.147273 -30.112984 -51.516598 18.554870 -62.740163 96.351365 -17.077642 -99.059334 39.988650 -2.339809 1.559343 53.262776 80.016114 22.909641 71.343499 -0.351381 12.014868 -15.523435 92.129052 -18.693856 -72.767564 -24.952388 -23.566186 33.965943 16.945785 -19.667684 27.255680 5.344676 35.584885 -73.358649 28.074300 
-18.914827 -12.076564 -40.817324 31.064812 -4.682740 48.403398 -20.554262 -33.783492 -41.203852 55.115975 84.299366 31.148575 28.119692 10.485294 31.411416 8.342431 -2.814009 63.307391 -23.698071 79.794205 -63.006535 14.672117 62.933463 -56.324269 -24.923154 -51.198205 11.912086 47.174473 -7.450861 13.957274 -7.227574 49.726484 
-25.397019 13.879036 -47.094317 65.202194 -66.358094 36.968214 -16.277791 1.924781 66.476771 -8.257266 18.610328 -3.439229 4.883669 5.394743 75.681333 8.358134 -66.558100 -60.090353 37.165765 69.676422 -26.529459 -20.399856 56.847503 53.439451 -16.455073 72.921700 39.817616 9.210983 43.183367 36.254312 -24.809358 -44.691438 
-77.111587 -11.938013 -2.981657 -33.818875 -65.277513 -73.836401 42.369592 43.881558 27.989128 -21.671160 70.310112 6.366865 45.150927 12.670323 26.539306 59.947456 -24.704207 -3.754427 20.321387 -20.278178 31.603083 35.497059 61.838713 7.920110 -93.359851 37.628270 -26.458197 -83.055142 -30.833426 -16.137585 12.142569 -53.685365 
-25.016834 2.081742 29.822096 -9.177560 34.930559 47.501076 28.895479 -78.598932 10.443233 -7.646156 51.427863 -40.612753 -42.546973 -32.457714 -12.467098 -66.803793 21.841466 89.175724 86.856048 -32.562825 1.988037 -29.764485 -55.918574 12.436345 -37.816862 10.158064 -27.592278 107.311100 10.822115 5.004669 44.200911 9.540047 
-59.915049 23.273372 35.453297 -1.091615 11.381873 -11.710104 13.883136 20.229727 40.126628 19.010676 5.665605 -4.114614 -17.659784 26.358155 -7.450478 -32.461011 15.306910 49.889212 13.473206 -37.730564 -2.597092 25.608150 43.570074 24.746878 -28.154833 -12.138783 58.300924 -36.624799 -52.931099 50.512335 -2.219439 55.026637 
32.727729 40.848048 85.007855 -7.010917 152.280777 21.487649 -33.191606 0.426106 -25.729241 -19.189509 10.044385 76.680652 44.819941 -49.801034 17.800742 43.325105 -27.105884 -63.551376 50.966632 -41.566466 39.924262 -9.160509 -36.637818 9.486349 88.938930 -55.962868 -51.411572 16.453785 -32.345855 -39.448434 -99.258837 -7.032489 
-29.571128 -34.609649 -2.268955 1.457597 13.503500 9.502348 -46.578578 -43.841087 0.581327 124.028428 79.670140 -74.609942 5.556758 -17.132871 -137.715876 -33.918317 -33.214483 40.063223 55.071923 64.041437 -3.994911 -41.709672 -6.905609 -13.991943 61.156356 -4.801489 3.695625 11.505242 49.323314 91.864127 -32.503788 -30.559901 
8.904786 1.035291 -10.822070 -71.019500 -81.252627 24.644689 59.338348 68.615098 25.418979 17.903742 -68.013292 47.741530 -31.523827 8.022275 -18.234125 -61.315918 -26.994464 47.774039 20.894100 22.084035 -27.715922 1.058923 -125.001061 -22.587415 -43.488515 -48.368507 11.616438 14.515191 69.181896 48.525027 57.223841 -31.649921 
-11.131105 74.256281 9.193375 101.722395 16.221915 -10.576321 66.498522 -9.172623 12.846536 -42.114313 -46.824450 0.886291 0.823967 -42.780066 -13.568761 49.320152 -48.186525 -1.667597 -8.489033 44.293745 -23.571656 5.285649 17.030938 -30.971888 20.294649 -13.695749 22.372896 -62.951601 103.340064 28.091196 19.361551 18.662653 
36.333268 -20.946066 56.672853 50.558106 -33.990589 51.464167 -48.989433 44.475222 66.861724 11.878522 8.038317 8.066734 2.140479 -29.302912 -25.258758 53.404325 -21.204380 -11.542084 -15.321065 3.086893 -2.096061 -22.405122 28.364181 -59.934285 72.534252 43.813305 25.855560 -66.715786 -17.483571 47.194041 51.849761 -93.379923 
4.183728 16.068175 19.582351 23.186610 -52.711351 26.730555 57.137519 -0.808707 -1.104245 6.082885 46.598787 40.321566 -32.310740 32.795429 27.802424 25.551305 -23.901795 50.439160 -76.130499 -52.818097 64.562684 -9.277552 1.288928 37.391717 32.506520 39.009221 48.025994 70.541492 -46.411589 -70.821758 67.185292 -64.063487 
30.192783 -11.249563 32.527772 -21.913354 -10.924075 84.211680 -18.725410 -23.371083 -47.289445 -48.437564 27.982587 63.098494 -19.096786 -45.121717 52.685557 33.246154 10.026688 0.146291 -38.042480 35.224040 46.952416 72.980378 83.955648 -58.023266 -6.421591 -0.294003 -94.572363 18.295794 15.449449 22.549963 75.665050 -30.005436 
-92.846600 -121.808123 36.084939 15.634450 34.807832 -34.001739 57.839380 -46.146530 52.887553 -59.232048 54.567654 0.555249 -95.791769 -31.060853 19.064291 47.295215 35.498169 -39.769017 -33.534536 106.219949 -65.294973 -5.035464 43.996682 63.504095 -24.348483 -53.202156 -12.979798 16.974566 14.326342 11.829226 -6.415055 45.433141 
37.251241 8.539393 102.287381 -56.373067 29.072084 25.338352 52.187846 18.825128 -32.019489 0.125397 8.031632 14.914934 -15.572774 -19.191075 56.215620 11.629958 -29.196190 3.358623 122.309787 22.732378 49.856854 6.707461 45.754836 2.260001 67.525562 -54.896839 -10.225228 -23.450025 -81.924272 -74.734387 -2.518045 -37.246758 
57.972375 -31.831491 32.533462 -7.727893 -11.772713 -15.678195 -26.128432 -40.675630 -41.081399 -17.729426 19.242349 67.283404 -64.120762 3.240506 2.443562 -61.340590 -19.325012 -28.235805 55.190073 -38.233297 -6.168736 2.989402 -34.444629 60.861713 29.946039 49.352979 -63.001231 41.682720 26.266606 -19.857204 67.241203 71.315104 
