index,satellite position,Unnamed: 0.1,satellite velocity,satellite acceleration,0.3,0.4,0.5,0.6,0.7,Unnamed: 0.8,0.8,time,sv
198.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,2023-03-02 05:59:28,G14
199.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,2023-03-02 05:59:28,G15
200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,2023-03-02 05:59:28,G16
201.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,2023-03-02 05:59:28,G17
202.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,2023-03-02 05:59:28,G18
203.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,2023-03-02 05:59:28,G19
204.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,2023-03-02 05:59:28,G20
205.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,2023-03-02 05:59:28,G21
206.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,2023-03-02 05:59:28,G22
207.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,2023-03-02 05:59:28,G23
208.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,2023-03-02 05:59:28,G24
209.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,2023-03-02 05:59:28,G25
210.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,2023-03-02 05:59:28,G26
211.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2023-03-02 05:59:28,G27
212.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,2023-03-02 05:59:28,G28
213.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,2023-03-02 05:59:28,G29
214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,2023-03-02 05:59:28,G30
215.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,2023-03-02 05:59:28,G31
216.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,2023-03-02 05:59:28,G32
217.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,2023-03-02 05:59:44,G01
218.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,2023-03-02 05:59:44,G02
219.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,2023-03-02 05:59:44,G03
220.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,2023-03-02 05:59:44,G05
221.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,2023-03-02 05:59:44,G06
222.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,2023-03-02 05:59:44,G07
223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,2023-03-02 05:59:44,G08
224.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,2023-03-02 05:59:44,G09
225.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,2023-03-02 05:59:44,G10
226.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,2023-03-02 05:59:44,G11
227.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,2023-03-02 05:59:44,G12
228.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,2023-03-02 05:59:44,G13
229.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,2023-03-02 05:59:44,G14
230.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,2023-03-02 05:59:44,G15
231.0,-4928954.60062746,231.0,-20084848.954767205,-16283071.757822234,1673.9979152256544,-568.9891266130498,-2142.275737450072,-0.0014687685883738,0.0880188951424707,231.0,0.3559387039383131,2023-03-02 05:59:44,G16
232.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,2023-03-02 05:59:44,G17
233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,2023-03-02 05:59:44,G18
234.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,2023-03-02 05:59:44,G19
235.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,2023-03-02 05:59:44,G20
236.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,2023-03-02 05:59:44,G21
237.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,2023-03-02 05:59:44,G22
238.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,2023-03-02 05:59:44,G23
239.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,2023-03-02 05:59:44,G24
240.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,2023-03-02 05:59:44,G25
241.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,2023-03-02 05:59:44,G26
242.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,2023-03-02 05:59:44,G27
243.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,2023-03-02 05:59:44,G28
244.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,2023-03-02 05:59:44,G29
245.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,2023-03-02 05:59:44,G30
246.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,2023-03-02 05:59:44,G31
247.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,2023-03-02 05:59:44,G32
248.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,2023-03-02 06:00:00,G01
249.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,2023-03-02 06:00:00,G02
250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,2023-03-02 06:00:00,G03
251.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,2023-03-02 06:00:00,G05
252.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,2023-03-02 06:00:00,G06
253.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,2023-03-02 06:00:00,G07
254.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,2023-03-02 06:00:00,G08
255.0,-8317205.257999869,255.0,23981183.853519168,-7612151.16379024,-169.36818957525682,-1432.8607238991733,-2970.389290275524,-0.0750297087160971,-0.3614969133292743,255.0,0.1630959121220092,2023-03-02 06:00:00,G09
256.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,2023-03-02 06:00:00,G10
257.0,15159900.1770665,257.0,-16022552.31354396,14769787.5027754,1839.4871062344216,2276.3150684904635,-2346.5066440649675,0.0895875959967748,-0.0120864392147197,257.0,-0.3147550948031622,2023-03-02 06:00:00,G11
258.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,2023-03-02 06:00:00,G12
259.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,2023-03-02 06:00:00,G13
260.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,2023-03-02 06:00:00,G14
261.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,2023-03-02 06:00:00,G15
262.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,2023-03-02 06:00:00,G16
263.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,2023-03-02 06:00:00,G17
264.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,2023-03-02 06:00:00,G18
265.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,2023-03-02 06:00:00,G19
266.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,2023-03-02 06:00:00,G20
267.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,2023-03-02 06:00:00,G21
268.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,2023-03-02 06:00:00,G22
269.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,2023-03-02 06:00:00,G23
270.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,2023-03-02 06:00:00,G24
271.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,2023-03-02 06:00:00,G25
272.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,2023-03-02 06:00:00,G26
273.0,4038552.5427900217,273.0,-25936390.753035106,-677118.1998939973,288.7553385927298,649.6810769122127,-3228.5035834168466,0.0272982895753465,0.3910819301571399,273.0,0.0149127898619916,2023-03-02 06:00:00,G27
274.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,2023-03-02 06:00:00,G28
275.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,2023-03-02 06:00:00,G29
276.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,2023-03-02 06:00:00,G30
277.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,2023-03-02 06:00:00,G31
278.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,2023-03-02 06:00:00,G32
279.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,2023-03-02 07:59:44,G01
280.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,2023-03-02 07:59:44,G02
281.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,2023-03-02 07:59:44,G03
282.0,1853601.160613094,282.0,15252092.40740621,-21639943.615639426,-2741.575981140435,263.3054875761999,-414.07713596362623,0.0087411992642853,0.1557856731650102,282.0,0.4614223285255534,2023-03-02 07:59:44,G05
283.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,2023-03-02 07:59:44,G06
284.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,2023-03-02 07:59:44,G07
285.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,2023-03-02 07:59:44,G08
286.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,2023-03-02 07:59:44,G09
287.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,2023-03-02 07:59:44,G10
288.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,2023-03-02 07:59:44,G11
289.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,2023-03-02 07:59:44,G12
290.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,2023-03-02 07:59:44,G13
291.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,2023-03-02 07:59:44,G14
292.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,2023-03-02 07:59:44,G15
293.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,2023-03-02 07:59:44,G16
294.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,2023-03-02 07:59:44,G17
295.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,2023-03-02 07:59:44,G18
296.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,2023-03-02 07:59:44,G19
297.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,2023-03-02 07:59:44,G20
298.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,2023-03-02 07:59:44,G21
299.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,2023-03-02 07:59:44,G22
300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2023-03-02 07:59:44,G23
301.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,2023-03-02 07:59:44,G24
302.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,2023-03-02 07:59:44,G25
303.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,2023-03-02 07:59:44,G26
304.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,2023-03-02 07:59:44,G27
305.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,2023-03-02 07:59:44,G28
306.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,2023-03-02 07:59:44,G29
307.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,2023-03-02 07:59:44,G30
308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,2023-03-02 07:59:44,G31
309.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,2023-03-02 07:59:44,G32
310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,2023-03-02 08:00:00,G01
311.0,-18937852.147301085,311.0,6140426.311806154,18031373.40845183,1160.849071682428,-3181.86001204528,1783.3891566866262,-0.175272281175835,-0.2629343832421015,311.0,-0.3709045395744971,2023-03-02 08:00:00,G02
312.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,2023-03-02 08:00:00,G03
313.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,2023-03-02 08:00:00,G05
314.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,2023-03-02 08:00:00,G06
315.0,15242505.409154428,315.0,5156395.386506535,21233917.75187673,-1643.5857090653762,2612.8487876056006,582.8319476585835,0.1408971916491432,0.1584582046870034,315.0,-0.447564206921178,2023-03-02 08:00:00,G07
316.0,7337496.232449032,316.0,-16740623.754082624,-19124272.4531843,1113.9928507368932,1457.624282562427,-1519.5989874735767,0.0936446803153616,0.1088931813928751,316.0,0.4117696399045877,2023-03-02 08:00:00,G08
317.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,2023-03-02 08:00:00,G09
318.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,2023-03-02 08:00:00,G10
319.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,2023-03-02 08:00:00,G11
320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2023-03-02 08:00:00,G12
321.0,-3240972.670245253,321.0,22919548.331534907,-12722592.819705982,-617.8872810762782,-760.8410425854374,-2615.812167060851,-0.0580950767027186,-0.2837565476536466,321.0,0.2752392392935175,2023-03-02 08:00:00,G13
322.0,19303178.022381328,322.0,12870434.49724457,13049010.94437971,-1671.9064894824037,3006.4007251476896,2503.778887488956,0.1331480533950045,0.0402670407053869,322.0,-0.2758316093117003,2023-03-02 08:00:00,G14
323.0,11605898.591699883,323.0,23362643.73236595,-2093314.5709711805,-511.3018315891764,1868.33499045696,-3141.446664634536,0.0760751562973038,-0.3207975887531891,323.0,0.0465654215264531,2023-03-02 08:00:00,G15
324.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,2023-03-02 08:00:00,G16
325.0,8359943.331255707,325.0,-15668689.083312146,-19526231.423368968,987.2796453369008,1705.638675176068,-1484.890694508881,0.1120204780355668,0.112287244847575,325.0,0.4232785796187071,2023-03-02 08:00:00,G17
326.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,2023-03-02 08:00:00,G18
327.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,2023-03-02 08:00:00,G19
328.0,25218096.909132168,328.0,-5075704.44145848,6155143.172918959,795.8880759761032,4004.597776649478,-3026.13063374814,0.1748809583799978,-0.0337218151781427,328.0,-0.1326210009701849,2023-03-02 08:00:00,G20
329.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,2023-03-02 08:00:00,G21
330.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,2023-03-02 08:00:00,G22
331.0,-11165939.184115496,331.0,-14494936.342371916,19304399.991376165,2440.2175489241645,-1679.2111429112797,1519.6578977595009,-0.067774768603138,-0.1259538259104105,331.0,-0.4089530383024586,2023-03-02 08:00:00,G23
332.0,-128189.63054969908,332.0,22139707.35286312,14171945.802846462,-1156.447186260745,97.30678733643867,-2354.307227375869,0.0163225362999931,-0.1994029601970102,332.0,-0.3110204157838525,2023-03-02 08:00:00,G24
333.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,2023-03-02 08:00:00,G25
334.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,2023-03-02 08:00:00,G26
335.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,2023-03-02 08:00:00,G27
336.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,2023-03-02 08:00:00,G28
337.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,2023-03-02 08:00:00,G29
338.0,17196466.093287475,338.0,2304534.908332902,20181038.063768715,-1518.2255110621427,2883.001388744496,1027.4897791711742,0.1483491887966255,0.1849548803996658,338.0,-0.4267339617658589,2023-03-02 08:00:00,G30
339.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,2023-03-02 08:00:00,G31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-03-02 08:00:00,G32
