time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime
2023-03-02 05:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 05:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G09,-0.0002086600288749,7.275957614183e-12,0.0,65.0,-45.625,4.441256424728e-09,1.407783368148,-2.507120370865e-06,0.002452432760037,9.264796972275e-06,5153.666166306,367200.0,5.587935447693e-09,-0.3314958543044,-7.636845111847e-08,0.9560233080139,195.3125,1.966856281379,-7.865327622466e-09,1.528635102359e-10,1.0,2251.0,0.0,2.0,0.0,1.396983861923e-09,65.0,360000.0
2023-03-02 06:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G11,-0.0001182975247502,-1.091393642128e-11,0.0,105.0,18.21875,4.617335187687e-09,0.3076943775745,9.089708328247e-07,0.0007533115567639,3.024935722351e-06,5153.712276459,367200.0,-9.313225746155e-09,-2.353460882932,-2.98023223877e-08,0.9649327263498,324.8125,-2.682696632671,-8.252843764069e-09,1.242908915002e-10,1.0,2251.0,0.0,2.0,0.0,-8.847564458847e-09,105.0,360000.0
2023-03-02 06:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G27,9.046774357557e-05,-8.867573342286e-12,0.0,5.0,85.125,4.124814672231e-09,1.076380650523,4.410743713379e-06,0.0114092802396,8.558854460716e-06,5153.671258926,367200.0,-8.009374141693e-08,2.828550400501,9.685754776001e-08,0.9689497223824,217.9375,0.7049014881478,-8.004619138803e-09,-1.328626771209e-10,1.0,2251.0,0.0,2.0,0.0,1.862645149231e-09,5.0,360030.0
2023-03-02 06:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 06:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G05,-0.0001178779639304,-1.477928890381e-12,0.0,4.0,-84.0,4.518759653049e-09,2.482586138638,-4.453584551811e-06,0.005786986788735,4.848465323448e-06,5153.625822067,374384.0,1.862645149231e-09,-1.402321528389,-9.126961231232e-08,0.9644831657723,288.96875,1.12886753551,-8.011762293487e-09,-7.250302004181e-11,1.0,2251.0,0.0,2.0,0.0,-1.117587089539e-08,4.0,367200.0
2023-03-02 07:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 07:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G02,-0.0006173131987453,2.728484105319e-12,0.0,21.0,34.1875,4.568761735836e-09,-1.105273308921,2.032145857811e-06,0.01996768161189,4.09223139286e-06,5153.683664322,374400.0,-3.613531589508e-07,-2.485548928107,1.043081283569e-07,0.9672839341384,311.5625,-1.321540330202,-8.467495562321e-09,2.910835533698e-10,1.0,2251.0,0.0,2.0,0.0,-1.769512891769e-08,21.0,367200.0
2023-03-02 08:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G07,0.0002312790602446,-7.389644451905e-12,0.0,25.0,19.375,5.054496254343e-09,-0.6905903194131,1.095235347748e-06,0.01683471223805,6.416812539101e-06,5153.579828262,374400.0,1.303851604462e-08,0.739754322034,3.1478703022e-07,0.9505421416442,249.9375,-2.221325740573,-8.397135488684e-09,4.357324357192e-11,1.0,2251.0,0.0,2.0,0.0,-1.117587089539e-08,25.0,367200.0
2023-03-02 08:00:00,G08,-0.0001109591685236,-1.818989403546e-12,0.0,41.0,90.46875,4.286249968087e-09,2.116451029172,4.654750227928e-06,0.008373195421882,8.504837751389e-06,5153.670639038,374400.0,-1.117587089539e-07,2.80589216938,9.872019290924e-08,0.9600754243208,214.59375,0.226055555367,-7.936044853837e-09,-8.036049019412e-11,1.0,2251.0,0.0,2.0,0.0,5.122274160385e-09,41.0,367200.0
2023-03-02 08:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G13,0.0004841513000429,5.911715561524e-12,0.0,49.0,-33.125,4.28053544434e-09,1.66585427418,-1.745298504829e-06,0.006790745072067,9.700655937195e-06,5153.670696259,374400.0,-1.993030309677e-07,-0.1727131354068,-3.911554813385e-08,0.9699467420151,198.84375,0.9287928493217,-7.773538084778e-09,2.482246252663e-10,1.0,2251.0,0.0,2.0,0.0,-1.117587089539e-08,49.0,367200.0
2023-03-02 08:00:00,G14,-1.463619992137e-05,9.663381206337e-12,0.0,12.0,10.0625,4.677694844766e-09,-1.4408341576,4.991888999939e-07,0.002742596901953,7.804483175278e-06,5153.664514542,374400.0,-1.303851604462e-07,1.817264466737,-1.080334186554e-07,0.9492290073583,224.9375,-3.084654402935,-7.956045686952e-09,-4.064455015151e-10,1.0,2251.0,0.0,2.0,0.0,-7.916241884232e-09,268.0,367200.0
2023-03-02 08:00:00,G15,1.793075352907e-05,3.296918293927e-12,0.0,34.0,-57.46875,5.219860285276e-09,1.147055102146,-2.942979335785e-06,0.01476291823201,9.795650839806e-06,5153.686994553,374400.0,-3.054738044739e-07,-0.447620301868,-1.303851604462e-08,0.9321915137697,182.53125,1.180666284313,-8.416064848597e-09,9.286101089098e-11,1.0,2251.0,0.0,2.0,0.0,-1.071020960808e-08,34.0,367200.0
2023-03-02 08:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G17,0.0007031238637865,2.273736754432e-12,0.0,8.0,74.125,3.822659229101e-09,2.073907203382,3.848224878311e-06,0.01360950234812,7.970258593559e-06,5153.725948334,374400.0,2.253800630569e-07,2.893539977337,-5.587935447693e-08,0.9756295409208,228.4375,-1.417403728097,-7.502098206789e-09,-1.78578867098e-12,1.0,2251.0,0.0,2.0,0.0,-1.117587089539e-08,8.0,367590.0
2023-03-02 08:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G20,0.0004475601017475,-2.387423592154e-12,0.0,65.0,-71.21875,4.979850287896e-09,0.7618434458375,-3.820285201073e-06,0.004383339546621,4.155561327934e-06,5153.762447357,374400.0,1.303851604462e-08,-1.523285282626,5.215406417847e-08,0.9469437815637,293.875,-2.903108920105,-8.394635384545e-09,-6.893144269984e-11,1.0,2251.0,0.0,2.0,0.0,-8.381903171539e-09,65.0,367200.0
2023-03-02 08:00:00,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G23,8.502509444952e-06,1.818989403546e-12,0.0,139.0,-93.21875,4.335180577672e-09,-1.013487116378,-4.813075065613e-06,0.002998592564836,5.295500159264e-06,5153.652114868,374400.0,1.862645149231e-08,-1.386319722284,-7.450580596924e-09,0.9723290309613,283.125,-3.09453329123,-8.034977546209e-09,-3.071556514086e-11,1.0,2251.0,0.0,2.0,0.0,-8.381903171539e-09,907.0,367200.0
2023-03-02 08:00:00,G24,-9.497022256255e-05,-1.557509676786e-11,0.0,38.0,17.3125,5.444512500085e-09,0.1761266879721,1.061707735062e-06,0.01372846611775,6.679445505142e-06,5153.654592514,374400.0,-5.40167093277e-08,0.6505595425762,1.955777406693e-07,0.9341738833376,235.53125,0.8861065484773,-8.592500769289e-09,7.071723137082e-11,1.0,2251.0,0.0,2.0,0.0,2.328306436539e-09,38.0,368280.0
2023-03-02 08:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G30,-0.0005284929648042,1.477928890381e-12,0.0,86.0,19.0,5.266290790721e-09,-0.8512190770798,8.754432201385e-07,0.006192565197125,6.312504410744e-06,5153.624536514,374400.0,1.359730958939e-07,0.7471585776052,3.352761268616e-08,0.9356666639637,242.6875,-2.642427635717,-8.319989418098e-09,7.000291590243e-11,1.0,2251.0,0.0,2.0,0.0,3.725290298462e-09,86.0,367200.0
2023-03-02 08:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
