2.469509473811148852e+07,3.094937361781133339e+07,-1.433509310002356209e+07
-1.606274323428953812e+07,3.429911468291069567e+07,-1.860416901869688928e+07
-1.636037956026718579e+07,3.449688654183452576e+07,-1.797848412067396566e+07
-1.662932925521009229e+07,3.473278561550588161e+07,-1.727351290289154649e+07
-1.685331549351202324e+07,3.498774327973629534e+07,-1.653533944813612476e+07
-1.705319544153099135e+07,3.528561363204041123e+07,-1.568525027183624543e+07
-1.721203301883727312e+07,3.560791093204355985e+07,-1.476604232059139200e+07
-1.732696823183052987e+07,3.594902422289147973e+07,-1.378178080498259142e+07
-1.739345518014676869e+07,3.628415526698783040e+07,-1.279325510809792764e+07
2.228979920362465829e+07,2.980852976901759207e+07,-1.976715855898743868e+07
-1.741763487738366053e+07,3.664464044749926031e+07,-1.169503752269291319e+07
-1.739407847285171226e+07,3.700587215169119090e+07,-1.054532719636701234e+07
-1.732312522331525758e+07,3.736154811977683008e+07,-9.349195134250704199e+06
-1.721323067155636102e+07,3.768775684617935121e+07,-8.177971634237481281e+06
-1.705405407280012965e+07,3.801499938409577310e+07,-6.906728221069162712e+06
-1.685320334419225901e+07,3.831909156036444008e+07,-5.605095271519931965e+06
-1.635605616754479334e+07,3.882527651888359338e+07,-3.004837815277582034e+06
2.008942096176403761e+07,3.132422478999197483e+07,-1.986683055786406994e+07
-1.605484036461622268e+07,3.903227583520995826e+07,-1.647330985378540121e+06
-1.535644855326873995e+07,3.916039036802652478e+07,-7.225582709063106449e+05
-1.503646832108699530e+07,3.923895547910062969e+07,-2.023999372396626277e+06
-1.469048896949665435e+07,3.927641230517802387e+07,-3.388855280632341746e+06
-1.434224511122037098e+07,3.926646441644935310e+07,-4.738638410766899586e+06
-1.399805549665261060e+07,3.920924922029881924e+07,-6.067315427894374356e+06
-1.368138300507743657e+07,3.911231907167524099e+07,-7.301235417692026123e+06
2.032019841261063516e+07,3.399565747024527192e+07,-1.462090320674014091e+07
-1.336284705878555030e+07,3.896659979313645512e+07,-8.571979115251144394e+06
-1.306614988346987590e+07,3.877882614784701169e+07,-9.804579492750141770e+06
-1.279669455268649757e+07,3.855229430942039937e+07,-1.099357419885956682e+07
-1.257100344705362804e+07,3.830556816628182679e+07,-1.207494038925552927e+07
-1.236817596156326868e+07,3.801561706817109883e+07,-1.316402481744516455e+07
-1.220534951525857486e+07,3.770040597294351459e+07,-1.419458381800327636e+07
-1.208554258951976523e+07,3.736550941177067906e+07,-1.516206883664392121e+07
-1.201377485152403079e+07,3.703546524998828024e+07,-1.601654919879768975e+07
-1.198346014075627923e+07,3.667951165018238872e+07,-1.684916479810383916e+07
-1.200044219479343668e+07,3.632198814245051146e+07,-1.760696775750205293e+07
-1.206452189137152955e+07,3.596924659689407796e+07,-1.828662044634246081e+07
-1.216774875456151180e+07,3.564516400141921639e+07,-1.885570130428063497e+07
-1.231983583986712247e+07,3.531955260024930537e+07,-1.937492337808137760e+07
-1.251364178349133208e+07,3.501655185403690487e+07,-1.980824753056289628e+07
-1.274581559745562822e+07,3.474156497649902850e+07,-2.015378605338506773e+07
-1.299750876199995913e+07,3.451135244720394164e+07,-2.039879447917113081e+07
-1.329225776696606912e+07,3.430447752588181943e+07,-2.056945550000587478e+07
2.516043326930187643e+07,3.199252421561101079e+07,-1.067214597643938288e+07
-1.361178689645762742e+07,3.413835237489906698e+07,-2.064907097874692455e+07
2.507904066979415715e+07,3.166593918281610683e+07,-1.179284922371722013e+07
-1.395049800360998698e+07,3.401596782106432319e+07,-2.063732933041299880e+07
2.496195213686031848e+07,3.136833480967836082e+07,-1.280625550189459138e+07
-1.428368696226034313e+07,3.394240062557082623e+07,-2.054200944909894466e+07
2.479817292958119884e+07,3.107208043302144483e+07,-1.382043000653402135e+07
