2.776795686795771303e+02 8.133043411421606805e+00 2.503084638269202411e+07
2.613576291406279211e+02 3.538997525913841713e+01 2.248656855247683451e+07
1.176342421025072866e+02 -6.759614916751876201e+00 2.668029474019935355e+07
3.075023631670978830e+02 3.867677665904273976e+00 2.547069300807784125e+07
3.196523297591677988e+02 5.661305818863099404e+01 2.110736244746713340e+07
1.234620222086286958e+02 5.976028878963626667e+00 2.509213266782819852e+07
6.063797734342414003e+01 -6.023287401233592853e+00 2.647409035913614556e+07
6.538839027129473891e+01 2.161547299226390706e+01 2.343647892322017998e+07
1.839059868589842495e+02 4.083355536251445272e+01 2.190048287159856781e+07
1.228867003573447221e+02 -1.544677916530227613e+01 2.737609076804716140e+07
5.795765090957720389e+01 7.568212327636982195e+01 2.031284251611149684e+07
6.869846034635108367e+01 5.388184850583740371e+01 2.086421714656044543e+07
2.775762991217546869e+02 8.082526798229409337e+00 2.503670123622452095e+07
1.778925312230802263e+02 -1.561163960600763367e+01 2.756729663736230135e+07
2.614663564626318362e+02 3.547718115587343135e+01 2.247990713880843669e+07
1.135970138043721249e+02 6.279085757399784029e+01 2.069738740660876781e+07
7.123879486032765840e+01 3.019833964361065526e+01 2.257636226313707978e+07
2.364515038059733740e+02 -1.816184198855621190e+01 2.809323538131588697e+07
3.418757873212726395e+02 6.799632181099056538e+01 2.065139506105205044e+07
3.184204782392648667e+02 1.338781546686168689e+01 2.419570416019873321e+07
1.502472947867142068e+02 6.598956073301424397e+01 2.052083667297316343e+07
7.109695603348018267e+01 3.019356342556836736e+01 2.257659607995389774e+07
9.853353667474509336e+01 -1.393219171292585301e+01 2.759989869785871357e+07
1.715578682089067399e+02 -8.878633824010039532e+00 2.675411837252510339e+07
2.992808539955809124e+02 2.097597526224378939e+01 2.425801271971261874e+07
3.159098241586039535e+02 9.348854670317145121e+00 2.489333299353179708e+07
1.430557581570107288e+02 3.034744127180053042e+01 2.272433544525069371e+07
5.018409602462085672e+01 8.389192067757271332e+00 2.481580678719324246e+07
1.149872160463718274e+02 3.881735332361964197e+01 2.187905845634344220e+07
2.246812247425771716e+02 3.442788122175281273e+01 2.215500335465108976e+07
3.314028540985412974e+01 1.814318951569867666e-01 2.560312535472733155e+07
2.676003384352534908e+02 8.472209967304412004e+00 2.499382012369259819e+07
3.100277532253081745e+02 3.113403353760131154e+01 2.265523117788716778e+07
1.640978898557806360e+02 8.627561873205952026e+00 2.464516547403194755e+07
1.956822133679714000e+02 1.276278386677222088e+01 2.426550824829920009e+07
2.518046064870422072e+02 2.862977595459349711e+00 2.569458041015276313e+07
2.828781474738532893e+02 4.593225176946558008e+01 2.180363133485353738e+07
1.522984056985951611e+02 -1.730116898191655039e+01 2.773142985531627014e+07
7.536898563793313599e+01 -2.884210267447253173e+01 2.926718601360993087e+07
4.786537117768025240e+01 2.977183302232834095e+01 2.258226997538421676e+07
1.879069785260781487e+02 4.245256447544650058e+01 2.167426952950271592e+07
9.430104492174618258e+01 1.036435527600817963e+01 2.468227275175179914e+07
3.260383329679026474e+02 7.468085766647617163e+01 2.019539557583948970e+07
1.023357467770860438e+02 4.857915146256737415e+01 2.141536491241793707e+07
2.453314513958858072e+02 3.238701940559042214e+01 2.263385691703719273e+07
2.215996007361000864e+02 2.099297960559121634e+01 2.367763553386848420e+07
4.282450031302288096e+01 1.505591697201072066e+01 2.416317433255974948e+07
2.271835306788172204e+02 -1.857356694304779765e+01 2.817896899053014815e+07
2.452112433499291342e+02 3.230981806980567228e+01 2.264032805239817128e+07
3.109586581944645332e+02 4.829062132866506118e+01 2.147291440340460092e+07
3.150180667244707138e+02 1.358833346700747491e+01 2.430283999111822993e+07
1.476673485715714662e+02 -3.054162504949171009e+01 2.911837739012160897e+07
2.126305484800837462e+02 7.157842119431447259e+01 2.011436886225170270e+07
2.215192805900146595e+02 2.090059932782192575e+01 2.368595877771721408e+07
4.704837692223950540e+01 -1.474146185317879976e+01 2.744731869502826035e+07
