time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime
2021-06-24 12:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G21,0.0001270826905966,2.387423592154e-12,0.0,82.0,-143.71875,4.553761111e-09,1.24160818041,-8.244067430496e-06,0.0240078776842,2.454966306686e-06,5153.67817688,388800.0,3.94880771637e-07,2.260157846224,-4.563480615616e-07,0.9574512930723,328.3125,-1.122780764943,-8.314989209819e-09,-4.453756945425e-10,1.0,2163.0,0.0,2.0,0.0,-1.024455e-08,82.0,383970.0
2021-06-24 12:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G26,0.0001023765653372,4.774847184308e-12,0.0,86.0,125.78125,4.68483799945e-09,2.892595150233,6.590038537979e-06,0.005907710059546,1.084432005882e-05,5153.588121414,388800.0,-5.587935447693e-08,0.1946258971213,-5.960464477539e-08,0.9419544233827,161.0,0.3032314811855,-7.858898783251e-09,-8.428922527028e-11,1.0,2163.0,0.0,2.0,0.0,6.984919e-09,86.0,381720.0
2021-06-24 12:00:00,G27,-0.0001523038372397,-6.139089236967e-12,0.0,72.0,78.0625,4.512330813833e-09,1.050551142163,4.272907972336e-06,0.009449986624531,5.308538675308e-07,5153.689065933,388800.0,2.98023223877e-08,1.286302443111,1.6950070858e-07,0.9755172312369,375.125,0.6351872286577,-8.504282808943e-09,9.643258823294e-12,1.0,2163.0,0.0,2.0,0.0,1.862645e-09,72.0,381720.0
2021-06-24 12:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 12:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G17,0.0004634819924831,5.911715561524e-12,0.0,79.0,65.5625,4.301607750658e-09,2.161995275073,3.194436430931e-06,0.0133523355471,-8.679926395416e-07,5153.617076874,395984.0,2.104789018631e-07,1.347177890544,-1.583248376846e-07,0.9817170634276,402.09375,-1.56426722978,-8.085336786731e-09,5.214502919263e-11,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,79.0,388890.0
2021-06-24 13:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 13:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G01,0.0006485930643976,-1.170974428533e-11,0.0,106.0,-130.09375,4.056240387265e-09,-0.07515705205575,-6.768852472305e-06,0.01103076338768,3.859400749207e-06,5153.685523987,396000.0,-3.166496753693e-08,2.344613982401,8.568167686462e-08,0.9847121760718,313.96875,0.8640225960892,-8.203198839016e-09,-4.218032840856e-10,1.0,2163.0,0.0,2.0,0.0,5.122274e-09,106.0,388830.0
2021-06-24 14:00:00,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G03,-0.0002010874450207,-1.091393642128e-11,0.0,45.0,-71.53125,3.942307070056e-09,-1.110078904111,-3.846362233162e-06,0.003619484021328,1.171790063381e-05,5153.57866478,396000.0,1.229345798492e-07,-2.901642384229,4.656612873077e-08,0.9700858699132,159.375,0.8650047188272,-7.598173637287e-09,3.035840740667e-10,1.0,2163.0,0.0,2.0,0.0,1.862645e-09,45.0,395550.0
2021-06-24 14:00:00,G04,-0.0002007717266679,-1.023181539495e-12,0.0,170.0,17.46875,4.844130348901e-09,1.568858535267,9.443610906601e-07,0.001274378970265,5.731359124184e-06,5153.717973709,396000.0,-3.911554813385e-08,-1.821155547947,1.303851604462e-08,0.9600774051119,269.15625,-2.937006771309,-8.061764376274e-09,3.714440435639e-10,1.0,2163.0,0.0,2.0,0.0,-4.190952e-09,426.0,388860.0
2021-06-24 14:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G07,0.0001863115467131,9.436007530894e-12,0.0,71.0,-6.90625,4.887703592473e-09,-0.6642938593057,-8.940696716309e-08,0.01510641898494,8.06525349617e-06,5153.747924805,396000.0,7.078051567078e-08,-0.7993858707045,3.259629011154e-07,0.9514049663386,219.78125,-2.3232709278,-8.213913571042e-09,-5.382367054335e-10,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,71.0,388860.0
2021-06-24 14:00:00,G08,-2.631358802319e-05,-1.477928890381e-12,0.0,56.0,89.625,4.728411243022e-09,2.195195659602,4.740431904793e-06,0.006354122771882,3.632158041e-07,5153.618055344,396000.0,-9.499490261078e-08,1.26875044416,2.346932888031e-07,0.9669356411392,376.375,0.06085795532097,-8.438208628117e-09,1.942938074027e-10,1.0,2163.0,0.0,2.0,0.0,5.122274e-09,56.0,388860.0
2021-06-24 14:00:00,G09,-0.0003526406362653,-1.818989403546e-12,0.0,94.0,19.78125,4.945563145413e-09,2.580864714803,1.098960638046e-06,0.001887044636533,5.720183253288e-06,5153.748748779,396000.0,-2.235174179077e-08,-1.872237984764,5.40167093277e-08,0.9529851826523,265.09375,1.830024892568,-8.069264688692e-09,4.403754862638e-10,1.0,2163.0,0.0,2.0,0.0,1.396984e-09,94.0,388860.0
2021-06-24 14:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G13,0.0001490125432611,4.888534022029e-12,0.0,53.0,11.25,4.744483341061e-09,1.593124010113,5.40167093277e-07,0.005047307116911,5.28059899807e-06,5153.667945862,396000.0,-7.636845111847e-08,-1.723089823436,-1.862645149231e-08,0.9676591258124,280.46875,0.9605777801488,-8.036406177146e-09,2.835832409517e-10,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,53.0,388830.0
2021-06-24 14:00:00,G14,6.254483014345e-05,-8.071765478235e-12,0.0,201.0,139.71875,4.362681723205e-09,-1.246235634602,7.135793566704e-06,0.0008188866777346,9.741634130478e-06,5153.758260727,396000.0,2.421438694e-08,0.2833581472328,-1.862645149231e-09,0.9571474844861,191.09375,2.873908365728,-7.839612265604e-09,-1.428630936784e-12,1.0,2163.0,0.0,2.0,0.0,-7.916242e-09,969.0,388860.0
2021-06-24 14:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G16,-0.000346408225596,-6.025402399246e-12,0.0,34.0,140.0,3.959807799032e-09,3.051899438925,7.14510679245e-06,0.01217808993533,1.066736876965e-05,5153.72167778,396000.0,-5.960464477539e-08,0.3296391611028,-1.639127731323e-07,0.9737301334371,181.625,0.678683680368,-7.455667701343e-09,4.678766317969e-11,1.0,2163.0,0.0,2.0,0.0,-1.024455e-08,34.0,388860.0
2021-06-24 14:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G19,1.758988946676e-05,5.002220859751e-12,0.0,28.0,59.3125,4.423041380284e-09,-1.6781746879,3.362074494362e-06,0.009330264176242,-5.662441253662e-07,5153.638101578,396000.0,-7.82310962677e-08,1.392328574908,1.322478055954e-07,0.9802530993619,403.03125,1.868010281715,-8.339633093479e-09,1.250052069686e-10,1.0,2163.0,0.0,2.0,0.0,-1.536682e-08,28.0,393210.0
2021-06-24 14:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G21,0.0001271003857255,2.387423592154e-12,0.0,83.0,-139.59375,4.615192241282e-09,2.291741835012,-7.033348083496e-06,0.02400833868887,1.633539795876e-06,5153.679946899,396000.0,3.632158041e-07,2.260100360858,-2.793967723846e-08,0.9574485208426,339.84375,-1.122737930701,-8.027834391525e-09,-5.818099490054e-10,1.0,2163.0,0.0,2.0,0.0,-1.024455e-08,83.0,388860.0
2021-06-24 14:00:00,G22,-0.0005803587846458,9.663381206337e-12,0.0,23.0,-86.5,4.685195157184e-09,1.123263595203,-4.744157195091e-06,0.006990514928475,1.085363328457e-05,5153.810583115,396000.0,1.583248376846e-07,-3.002071754259,-1.359730958939e-07,0.935717981667,156.3125,-0.9354395035072,-7.993190091308e-09,2.557249376844e-10,1.0,2163.0,0.0,2.0,0.0,-1.769513e-08,23.0,392940.0
2021-06-24 14:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G27,-0.000152348075062,-6.139089236967e-12,0.0,74.0,95.5625,4.549832375924e-09,2.100976650385,4.824250936508e-06,0.009450260549784,5.941838026047e-07,5153.684560776,396000.0,-2.6635825634e-07,1.286240516326,-2.235174179077e-08,0.9755187687638,376.15625,0.6349352424814,-8.285345117881e-09,2.250093725435e-10,1.0,2163.0,0.0,2.0,0.0,1.862645e-09,74.0,388860.0
2021-06-24 14:00:00,G28,0.0005492479540408,-6.36646291241e-12,0.0,34.0,156.25,3.904448350232e-09,2.685555445238,7.916241884232e-06,0.01748551265337,9.657815098763e-06,5153.738700867,396000.0,2.831220626831e-07,0.3331985461197,-1.676380634308e-08,0.97282615832,195.65625,-1.345401425233,-7.391379309188e-09,-5.821671067396e-11,1.0,2163.0,0.0,2.0,63.0,-1.117587e-08,34.0,395970.0
2021-06-24 14:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G30,-0.0004428871907294,-4.547473508865e-12,0.0,43.0,-9.4375,5.138428321879e-09,-0.8208916734789,-4.6007335186e-07,0.0053122487152,8.111819624901e-06,5153.681295395,396000.0,1.359730958939e-07,-0.7826400054462,4.842877388e-08,0.9366271676982,206.375,-2.754481901399,-8.186769583243e-09,-5.328793394206e-10,1.0,2163.0,0.0,2.0,0.0,3.72529e-09,43.0,388860.0
2021-06-24 14:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 14:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G01,0.0006485087797046,-1.170974428533e-11,0.0,115.0,-133.625,4.200174954146e-09,0.9751248561272,-6.83031976223e-06,0.01102894276846,3.403052687645e-06,5153.681375504,403200.0,-7.450580596924e-08,2.344555079467,9.685754776001e-08,0.9847090673709,329.53125,0.8639123432682,-8.187483898711e-09,-4.35375277985e-10,1.0,2163.0,0.0,2.0,0.0,5.122274e-09,115.0,396060.0
2021-06-24 16:00:00,G02,-0.0006147995591164,-2.84217094304e-12,0.0,39.0,-140.125,4.61162066394e-09,1.261942867523,-7.797032594681e-06,0.02018306392711,3.056600689888e-06,5153.703544617,403200.0,-1.955777406693e-07,2.260141786309,-5.010515451431e-07,0.9632805871315,326.9375,-1.511524732044,-8.423922318749e-09,-3.417999516257e-10,1.0,2163.0,0.0,2.0,0.0,-1.769513e-08,39.0,401790.0
2021-06-24 16:00:00,G03,-0.0002011656761169,-1.091393642128e-11,0.0,63.0,-77.59375,4.005166831275e-09,-0.05969422593269,-4.060566425323e-06,0.003619341179729,1.131370663643e-05,5153.579008102,403200.0,3.725290298462e-08,-2.901697359228,5.215406417847e-08,0.9700878331492,164.625,0.8648543688845,-7.646747089138e-09,2.982267080537e-10,1.0,2163.0,0.0,2.0,0.0,1.862645e-09,63.0,396060.0
2021-06-24 16:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G06,3.104005008936e-05,4.888534022029e-12,0.0,107.0,-143.90625,4.033382292276e-09,1.190304875147,-7.610768079758e-06,0.002106815576553,3.766268491745e-06,5153.78915596,403200.0,-5.587935447693e-09,2.336303899658,-4.284083843231e-08,0.9841516048818,317.03125,-0.9690113361031,-7.971760627257e-09,-4.028739241732e-10,1.0,2163.0,0.0,2.0,0.0,4.190952e-09,107.0,398160.0
2021-06-24 16:00:00,G07,0.0001863795332611,9.436007530894e-12,0.0,72.0,-15.5,4.864131182016e-09,0.3858428922938,-6.891787052155e-07,0.015105231083,8.177012205124e-06,5153.745653152,403200.0,-1.955777406693e-07,-0.7994447824155,2.998858690262e-07,0.9514009725722,220.0,-2.323269208871,-8.188912529648e-09,-6.310977163245e-10,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,72.0,396060.0
2021-06-24 16:00:00,G08,-2.632383257151e-05,-1.477928890381e-12,0.0,57.0,101.0625,4.690552523197e-09,-3.037621310195,5.275011062622e-06,0.006355244782753,6.090849637985e-07,5153.615404129,403200.0,-1.564621925354e-07,1.268689839853,2.048909664154e-08,0.9669379335318,372.84375,0.06070750151111,-8.307131739667e-09,2.7322566666e-10,1.0,2163.0,0.0,2.0,0.0,5.122274e-09,57.0,396060.0
2021-06-24 16:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G13,0.0001490474678576,4.888534022029e-12,0.0,65.0,11.71875,4.661622746727e-09,2.643325753311,5.960464477539e-07,0.005047327606007,5.351379513741e-06,5153.667793274,403200.0,4.842877388e-08,-1.723147273692,-4.284083843231e-08,0.9676617897862,280.0,0.9605618665259,-7.908543708304e-09,2.907263956356e-10,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,65.0,396060.0
2021-06-24 16:00:00,G14,6.248662248254e-05,-8.071765478235e-12,0.0,202.0,125.0,4.239105147173e-09,-0.1942283579107,6.567686796188e-06,0.0008205665508285,1.000799238682e-05,5153.762559891,403200.0,-1.862645149231e-09,0.2833016625028,7.450580596924e-09,0.9571475664095,183.90625,2.872027377845,-7.831754795452e-09,1.428630936784e-11,1.0,2163.0,0.0,2.0,0.0,-7.916242e-09,970.0,396060.0
2021-06-24 16:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G17,0.0004635243676603,5.911715561524e-12,0.0,80.0,74.96875,4.351609833445e-09,-3.068697960456,3.97115945816e-06,0.01335074112285,-2.682209014893e-07,5153.620344162,403200.0,3.352761268616e-07,1.34711880182,5.774199962616e-08,0.9817176442061,393.78125,-1.564211921237,-8.115338036403e-09,1.996511734156e-10,1.0,2163.0,0.0,2.0,0.0,-1.117587e-08,80.0,396060.0
2021-06-24 16:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G19,1.762574538589e-05,5.002220859751e-12,0.0,29.0,56.5625,4.47625788268e-09,-0.6280698454701,3.030523657799e-06,0.009330682805739,2.98023223877e-08,5153.636814117,403200.0,-6.146728992462e-08,1.392267335694,-3.725290298462e-08,0.9802537620638,391.21875,1.868109378323,-8.48106755622e-09,2.028655930234e-10,1.0,2163.0,0.0,2.0,0.0,-1.536682e-08,29.0,396030.0
2021-06-24 16:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G21,0.0001271176151931,2.387423592154e-12,0.0,84.0,-143.21875,4.61162066394e-09,-2.941241312038,-7.061287760735e-06,0.02400895697065,1.369044184685e-06,5153.678539276,403200.0,1.713633537292e-07,2.260040941514,3.594905138016e-07,0.9574456286535,346.59375,-1.122760266535,-7.969974838586e-09,-2.575107263554e-10,1.0,2163.0,0.0,2.0,0.0,-1.024455e-08,84.0,396060.0
2021-06-24 16:00:00,G22,-0.000580289401114,9.663381206337e-12,0.0,30.0,-99.34375,4.733411451301e-09,2.173614825222,-5.064532160759e-06,0.006990732974373,1.079775393009e-05,5153.807256699,403200.0,1.154839992523e-07,-3.002128019551,5.774199962616e-08,0.9357200180489,155.71875,-0.9356916111057,-7.843898158414e-09,1.732215010851e-10,1.0,2163.0,0.0,2.0,0.0,-1.769513e-08,30.0,396030.0
2021-06-24 16:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G24,0.0001470008864999,1.68256519828e-11,0.0,48.0,-12.4375,5.286291623836e-09,1.346065806552,-7.245689630508e-07,0.01117334130686,7.616356015205e-06,5153.718427658,403200.0,-1.192092895508e-07,-0.8781972731043,1.154839992523e-07,0.9347351172296,219.28125,0.7415388494867,-8.357490980188e-09,-6.718136980228e-10,1.0,2163.0,0.0,2.0,0.0,2.793968e-09,48.0,399300.0
2021-06-24 16:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G28,0.0005492018535733,-6.36646291241e-12,0.0,37.0,148.46875,3.818730494025e-09,-2.547468607927,7.681548595428e-06,0.0174848434981,9.61497426033e-06,5153.739971161,403200.0,1.564621925354e-07,0.3331445819976,1.9371509552e-07,0.9728265898809,194.5625,-1.345425570695,-7.351734800692e-09,1.139333172086e-10,1.0,2163.0,0.0,2.0,63.0,-1.117587e-08,37.0,403170.0
2021-06-24 16:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G30,-0.0004429202526808,-4.547473508865e-12,0.0,44.0,-12.84375,5.113070122751e-09,0.2293592208407,-5.997717380524e-07,0.005312566994689,8.128583431244e-06,5153.68208313,403200.0,5.774199962616e-08,-0.7826991980376,1.154839992523e-07,0.9366230130109,210.0,-2.754552782706,-8.246057767119e-09,-5.485942797252e-10,1.0,2163.0,0.0,2.0,0.0,3.72529e-09,44.0,396060.0
2021-06-24 16:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G14,6.247265264392e-05,-8.071765478235e-12,0.0,203.0,126.28125,4.237319358502e-09,0.06476750440939,6.655231118202e-06,0.0008203437319025,1.009553670883e-05,5153.762166977,404976.0,-1.862645149231e-09,0.283287748689,3.725290298462e-09,0.9571476088341,182.65625,2.872062190907,-7.829611849047e-09,1.500062483624e-11,1.0,2163.0,0.0,2.0,0.0,-7.916242e-09,971.0,397950.0
2021-06-24 16:29:36,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 16:29:36,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G09,-0.0003526648506522,-1.705302565824e-12,0.0,6.0,17.625,5.019851954126e-09,-1.604611005255,8.381903171539e-07,0.001886174082756,6.172806024551e-06,5153.749927521,410384.0,-9.313225746155e-09,-1.87235391517,2.235174179077e-08,0.9529906378739,255.625,1.830256242822,-8.117838140543e-09,3.714440435639e-10,1.0,2163.0,0.0,2.0,0.0,1.396984e-09,6.0,408300.0
2021-06-24 17:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G25,0.0001617637462914,6.821210263297e-12,0.0,56.0,126.71875,4.181959909702e-09,0.438708493124,6.407499313354e-06,0.009840742684901,1.039542257786e-05,5153.61693573,410384.0,-1.285225152969e-07,0.2370137977875,1.061707735062e-07,0.9610397360311,183.53125,0.9706205240465,-7.870327830745e-09,-1.253623647028e-10,1.0,2163.0,0.0,2.0,0.0,5.587935e-09,56.0,410040.0
2021-06-24 17:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 17:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
