-2.184380283465341108e+02,-3.169270062642796688e+02,-1.072188241771388221e+03
-3.401972233924288957e+02,1.946311683028335153e+02,6.415329660737799031e+02
-3.115454383984993001e+02,2.384492728735099263e+02,7.300654407935497829e+02
-2.773673033960094472e+02,2.781315261647518469e+02,8.153496796587163544e+02
-2.404215401888222914e+02,3.112818263738164433e+02,8.928140347469036442e+02
-1.972557707007690624e+02,3.409934380684948110e+02,9.707234263296926429e+02
-1.505519232914396071e+02,3.647696136864004757e+02,1.044336138124095442e+03
-1.011247652176325573e+02,3.821928366059383961e+02,1.113332118732053004e+03
-5.257230463583869096e+01,3.925581434641645728e+02,1.174164293459803275e+03
-3.872981550196336684e+02,3.064719807770302396e+01,-4.020672458315876270e+02
-3.632781180681377009e-01,3.968297145216727131e+02,1.233323462330584789e+03
5.194423305572263416e+01,3.941850452381999048e+02,1.287044066901763927e+03
1.034279847094095430e+02,3.846660705968573666e+02,1.335090885675017716e+03
1.506243295542795977e+02,3.694563355592271137e+02,1.375185696652205934e+03
1.979459672857055921e+02,3.471365538551567624e+02,1.411608826495850735e+03
2.418809137975131307e+02,3.187633946924510155e+02,1.441814550927514574e+03
3.149011216238112638e+02,2.481153227073929202e+02,1.482335781491684884e+03
-1.662979109146222072e+02,3.515310093921277712e+02,3.746573860833660206e+02
3.446859905655716148e+02,2.051638621271956140e+02,1.493569448766450932e+03
3.638663887624487643e+02,1.147395849004349628e+02,-1.508985648043213587e+03
3.757968395407227149e+02,6.686208872699756967e+01,-1.502623532157069121e+03
3.817478571350457059e+02,1.512942928312332924e+01,-1.489401145927847438e+03
3.807651957046988400e+02,-3.692716330620794452e+01,-1.469546117418324229e+03
3.728719583197116663e+02,-8.837618525599179975e+01,-1.443153750738192230e+03
3.591482910403335040e+02,-1.357235271193391100e+02,-1.412225316222841229e+03
2.253366667456340906e+02,3.212657697655970424e+02,1.048729532442598384e+03
3.383142338200754011e+02,-1.833784571906542169e+02,-1.373468384707764699e+03
3.113292166985671656e+02,-2.278113908857897059e+02,-1.328607286283331405e+03
2.786737150840791060e+02,-2.682299225388674131e+02,-1.277845834735735252e+03
2.430267994429964915e+02,-3.021625830607226817e+02,-1.224520687907288902e+03
2.010788968183952647e+02,-3.327649183960584196e+02,-1.162946943676658066e+03
1.554247264864476392e+02,-3.574773928548602271e+02,-1.096224289957557858e+03
1.068810304851158435e+02,-3.758556778170229791e+02,-1.024650165383789272e+03
5.900867241509911310e+01,-3.871211187287015036e+02,-9.526571365722046494e+02
7.352746442109491909e+00,-3.923214727202666836e+02,-8.725778078264365831e+02
-4.455216304573832531e+01,-3.905551757569367055e+02,-7.886522749511955226e+02
-9.577802329032715534e+01,-3.818494531891874431e+02,-7.012589125444054616e+02
-1.428583340288571435e+02,-3.673360579312873142e+02,-6.156195974830726527e+02
-1.901733463905770805e+02,-3.456558436921097837e+02,-5.226041020235323913e+02
-2.342093454853745698e+02,-3.178202766401095687e+02,-4.273136921866374109e+02
-2.741833517520212808e+02,-2.843151948355023251e+02,-3.301678249523006912e+02
-3.076594236151936457e+02,-2.478774688759147011e+02,-2.368160416558090731e+02
-3.377504606861220964e+02,-2.051060767728456540e+02,-1.373061877526401702e+02
-6.494283903375458067e+01,-3.630158447899767680e+02,-1.255806703596774923e+03
-3.619246374886893136e+02,-1.586476523750188790e+02,-3.723103623010509011e+01
-1.133151018283979283e+02,-3.520922054600639513e+02,-1.200969784595513829e+03
-3.797480021656811005e+02,-1.093205773114406156e+02,6.296586659661956986e+01
-1.573883060663513334e+02,-3.358672513183469732e+02,-1.144101166319654567e+03
-3.904798249689138174e+02,-6.072942202988531335e+01,1.575993445732145801e+02
-2.012648393011363623e+02,-3.128286825428936595e+02,-1.079142570729744648e+03
-3.951147711956027706e+02,-8.340891845569672114e+00,2.567601018269005522e+02
-2.416520046591067512e+02,-2.841217263359383765e+02,-1.009406095641874458e+03
-3.927912385679301224e+02,4.426815651858777301e+01,3.547414499444955709e+02
-2.778264738596681127e+02,-2.502603393240992489e+02,-9.352101235764123430e+02
-3.835358343722323298e+02,9.618300548748155165e+01,4.511229723532301819e+02
-3.076216056918538015e+02,-2.139705549090992918e+02,-8.611064782607969619e+02
-3.685155708744646290e+02,1.438865714486194065e+02,5.405593437964388386e+02
-3.338087066405378209e+02,-1.718720231871412238e+02,-7.791982325037571400e+02
-3.463256068380728721e+02,1.918355151644552166e+02,6.325989626337293430e+02
-3.541244355760463804e+02,-1.266150107930087643e+02,-6.938644665650847401e+02
-3.179979702678615467e+02,2.364898876509759020e+02,7.218124686508550667e+02
-3.682046354555591279e+02,-7.900514370750335047e+01,-6.054877361626297443e+02
-2.840312248423333585e+02,2.770619710150359651e+02,8.078091261913560857e+02
-3.755567556884070655e+02,-3.249768778240934353e+01,-5.193154611704221679e+02
-2.471804986848428598e+02,3.110870623507605615e+02,8.859719478710431986e+02
-3.768553611907327650e+02,1.723941208582596119e+01,-4.261566009806390980e+02
-2.040036298730756243e+02,3.417390370776672626e+02,9.646397594629598871e+02
-3.714913037911742322e+02,6.677051878832810416e+01,-3.311529962743026658e+02
-1.571675799470049242e+02,3.664619521902468477e+02,1.039031503610165373e+03
-3.595517766131756616e+02,1.152154119627152795e+02,-2.347268050385136178e+02
-1.074941782959749617e+02,3.848203047739656313e+02,1.108829164364474536e+03
-3.423550914795487188e+02,1.593261632341857421e+02,-1.424503494295972246e+02
-2.539776990353630026e+01,4.001035643551325620e+02,1.208935070489331565e+03
-3.182936538215526525e+02,2.032128916860522168e+02,-4.448730375135679083e+01
-2.885701109874362373e+02,2.435860617061950961e+02,5.362905160600848120e+01
-2.537056955133268730e+02,2.797264634400992236e+02,1.514622744739714904e+02
-2.164821443706903210e+02,3.094767022719563556e+02,2.434926165718812285e+02
-1.734193401102104417e+02,3.356059140727261365e+02,3.395389493681142881e+02
-1.272247851220176926e+02,3.558627510697263006e+02,4.340416884359476626e+02
-7.870485309954506192e+01,3.698813425324001400e+02,5.265871605825018378e+02
-3.136132128060671675e+01,3.771798667773500711e+02,6.120881739632502558e+02
3.350680053637797187e+02,2.297310670700279047e+02,1.493697185700423915e+03
1.922777419868043580e+01,3.784313351376440551e+02,6.996668850618040096e+02
6.958138281289473071e+01,3.730304555619145503e+02,7.841269524833733158e+02
1.188162995033916332e+02,3.610664397787959388e+02,8.650954172791950896e+02
3.685633121759479423e+02,9.567552237832617834e+01,-1.500979242204996581e+03
1.636508476585812559e+02,3.438614849803677771e+02,9.382672317543848521e+02
3.779837453725593264e+02,4.758864262482444474e+01,-1.492126526593124254e+03
2.082722660388274107e+02,3.198044934954421024e+02,1.011448357005219236e+03
3.812769532990295147e+02,-4.016543966540496058e+00,-1.476324356779377922e+03
2.493518090552617537e+02,2.901028390976607625e+02,1.080152568612873893e+03
3.776856481275358988e+02,-5.558725580518785137e+01,-1.453959714328579594e+03
2.861724466616180962e+02,2.552719619749905178e+02,1.144082311233331438e+03
3.672749254138601032e+02,-1.062049584704894869e+02,-1.425134833333168899e+03
3.165402492372314214e+02,2.180939525352291639e+02,1.199991435583522161e+03
3.512873998408130092e+02,-1.524618334298556874e+02,-1.391982988312287489e+03
3.282310176642093325e+02,-1.986675563033661547e+02,-1.350977108526103166e+03
2.992404341558341230e+02,-2.413691229538974312e+02,-1.303973137053279743e+03
2.648264419162856598e+02,-2.798074045166326869e+02,-1.251185019041121905e+03
2.277752236119944200e+02,-3.116691110125357227e+02,-1.196056660901627538e+03
1.846400003111310753e+02,-3.399181883062890392e+02,-1.132711920414206361e+03
1.381264569784721061e+02,-3.621440345688163234e+02,-1.064352929506746250e+03
8.906108664945463715e+01,-3.779503199794853572e+02,-9.912879569596881311e+02
4.101471908190069371e+01,-3.867457432290320867e+02,-9.180271617214350499e+02
