2.161692402361631764e+02 3.734421290374616831e+01 3.792824705734250695e+07
1.397069983094468171e+02 2.555811224508583734e+01 3.904394559737040102e+07
1.387038983792051567e+02 2.610542932773892844e+01 3.899732110107924044e+07
1.376446256452047976e+02 2.677201745540246236e+01 3.893980233690089732e+07
1.365920151913496170e+02 2.751037922641218003e+01 3.887576676880113780e+07
1.354310695058453575e+02 2.839833525136421599e+01 3.879875001237066835e+07
1.342199187956361186e+02 2.939259399278932605e+01 3.871283519692733884e+07
1.329584740984171845e+02 3.048698738888893445e+01 3.861892097193267941e+07
1.317158861576681659e+02 3.160977041059583215e+01 3.852347028690317273e+07
2.083672693187772609e+02 3.100524671677358768e+01 3.849518776357204467e+07
1.303517125115396880e+02 3.287814710605178448e+01 3.841690565462584794e+07
1.289298996693950130e+02 3.422342161216296574e+01 3.830549247259134799e+07
1.274454192940419119e+02 3.563599751184575126e+01 3.819042488940338790e+07
1.259755532069777502e+02 3.702684055667915430e+01 3.807915755437269062e+07
1.243497637019122948e+02 3.853966053286192306e+01 3.796052207510821521e+07
1.226391698141685112e+02 4.008640409761047607e+01 3.784189817029724270e+07
1.190273113474653002e+02 4.314557994717870315e+01 3.761555984617620707e+07
2.041690431544483886e+02 3.278274233864100751e+01 3.838082962790668756e+07
1.170077752405309326e+02 4.471269532413213454e+01 3.750400892059633881e+07
1.160837628687629319e+02 4.632307496932658353e+01 3.722396180903653800e+07
1.189095358372351967e+02 4.568366848609646524e+01 3.726769639597430825e+07
1.217889114146765195e+02 4.492481747174276308e+01 3.732078754866732657e+07
1.245429257462728856e+02 4.408367001848134237e+01 3.738096817354746908e+07
1.271546577233897750e+02 4.316614942627982998e+01 3.744808325640695542e+07
1.294850296523223108e+02 4.223332413572583732e+01 3.751779897220434248e+07
2.070457360612699915e+02 4.130520943845819204e+01 3.772957161160479486e+07
1.317824870035343849e+02 4.119009905300498531e+01 3.759745480228827894e+07
1.339052029421716838e+02 4.009663972370774587e+01 3.768280093645710498e+07
1.358477901054206427e+02 3.896386733650545864e+01 3.777316396150332689e+07
1.375192485494703476e+02 3.786497418397895132e+01 3.786269074904808402e+07
1.391045235526504200e+02 3.668919586834316959e+01 3.796048325971196592e+07
1.405068548389660634e+02 3.550904481832596105e+01 3.806070360237799585e+07
1.417287021973174603e+02 3.433655794967648234e+01 3.816231264081831276e+07
1.427230541688348637e+02 3.324366347906629215e+01 3.825886110060779750e+07
1.436048677365962760e+02 3.212004317276076648e+01 3.835998940625510365e+07
1.443196977261905829e+02 3.103826327214879655e+01 3.845917593270124495e+07
1.448735839480549714e+02 3.000909825695997668e+01 3.855525760282275826e+07
1.452557480754973653e+02 2.909189974497869713e+01 3.864237547295180708e+07
1.455152252707407570e+02 2.819396258595711302e+01 3.872913750396465510e+07
1.456339182087426423e+02 2.737694393456190411e+01 3.880950604676450044e+07
1.456191687598257545e+02 2.664910389828447279e+01 3.888246656300163269e+07
1.454888767624634056e+02 2.604864582551048358e+01 3.894389939125333726e+07
